popularity,votes,premiere_year,genre,country_origin,original_language,rating_label
4.4743,295,2006,"Crime, Drama, Mystery, Sci-Fi & Fantasy",United Kingdom,English,decent
26.0873,888,2003,Drama,United States,English,decent
6.2594,581,2020,"Animation, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
5.7072,266,2019,"Crime, Drama, Mystery",United Kingdom,English,decent
5.5871,245,2017,"Soap, Comedy, Drama",Mexico,Spanish,decent
17.2568,375,2017,"Drama, Crime, Mystery",Germany,German,decent
7.1357,1125,2016,"Drama, Mystery, Crime",United Kingdom,English,decent
4.2063,225,2019,"Animation, Sci-Fi & Fantasy, Drama",Japan,Japanese,decent
5.4342,1576,2014,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
2.8586,326,2022,"Drama, Mystery",United States,English,decent
2.583,253,2017,"Drama, Soap",Mexico,Spanish,decent
43.6707,1804,2010,"Crime, Drama, Action & Adventure",United States,English,decent
2.4297,729,2008,"Drama, Comedy, Soap","Colombia, United States",Spanish,decent
3.9925,289,2017,"Drama, War & Politics",United States,English,decent
13.3985,421,1991,"Comedy, Family",United States,English,decent
11.3342,303,2021,"Crime, Drama, Mystery",United States,English,decent
17.8421,625,2015,Comedy,Canada,English,decent
3.4584,472,2020,"Crime, Drama",Italy,Italian,decent
3.5207,903,2018,"Drama, Comedy",Mexico,Spanish,decent
4.7741,339,2009,"Comedy, Family",United States,English,decent
14.6753,239,1985,"Sci-Fi & Fantasy, Drama, Mystery",United States,English,decent
10.5671,725,2019,Drama,Turkey,Turkish,decent
4.5357,1152,2017,"Drama, Crime",Colombia,Spanish,decent
8.2447,421,2024,Drama,Spain,Spanish,decent
27.1905,840,2019,Drama,United States,English,decent
18.5112,792,1987,"Action & Adventure, Animation, Comedy, Kids",United States,English,decent
14.4617,1004,2023,"Action & Adventure, Drama, Mystery",United States,English,decent
2.7107,408,2000,"Soap, Drama, Kids, Comedy",Mexico,Spanish,decent
5.7266,697,2022,"Action & Adventure, Crime, Drama, Mystery",South Korea,Korean,decent
32.6415,981,2016,Drama,United States,English,decent
3.0849,1123,2003,"Soap, Drama",Mexico,Spanish,decent
4.5502,279,2024,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
6.0831,268,2015,Drama,United States,English,decent
4.3153,283,2004,"Animation, Sci-Fi & Fantasy, Comedy",Japan,Japanese,decent
2.3785,471,2006,"Mystery, Sci-Fi & Fantasy",United States,English,decent
7.0885,807,2023,"Comedy, Drama",United States,English,decent
4.8433,200,2021,"Drama, Family, Comedy",United States,English,decent
6.9016,286,2021,Drama,United States,English,decent
5.9273,651,2017,"Western, Drama",United States,English,decent
2.4388,688,2020,Drama,Germany,German,decent
10.8263,1752,2015,"Sci-Fi & Fantasy, Drama",United States,English,decent
5.5961,953,1983,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
7.8981,319,2016,"Drama, War & Politics",Italy,Italian,decent
8.4694,3392,2018,"Sci-Fi & Fantasy, Drama",United States,English,decent
5.9391,982,2018,"Crime, Drama, Mystery",United States,English,decent
4.1501,243,2010,"Comedy, Documentary",United Kingdom,English,decent
0.8731,288,2014,"Documentary, War & Politics",France,French,decent
7.808,281,2021,"Animation, Action & Adventure",United States,English,decent
16.937,242,2008,"Animation, Comedy, Drama, Mystery, Sci-Fi & Fantasy",Japan,Japanese,decent
13.6525,431,2010,"Sci-Fi & Fantasy, Drama",Canada,English,decent
27.7768,1565,2021,"Sci-Fi & Fantasy, Drama",United States,English,decent
6.3539,364,2012,"Soap, Drama, Action & Adventure",United States,Spanish,decent
28.9069,887,1985,"Drama, Action & Adventure, Crime",United States,English,decent
6.443,202,2018,"Drama, Family, Mystery, Comedy",United States,English,decent
4.786,495,2018,"Drama, Comedy",Spain,Spanish,decent
4.2184,201,1967,"Drama, Sci-Fi & Fantasy, Mystery",United Kingdom,English,decent
10.5864,946,2023,"Sci-Fi & Fantasy, Drama, Action & Adventure",United States,English,decent
6.8011,283,2018,"Animation, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
25.6091,1130,2007,"Action & Adventure, Comedy, Drama",United States,English,decent
8.1529,1686,2015,"Comedy, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
5.874,466,2010,Soap,Mexico,Spanish,decent
8.2461,227,2001,"Kids, Action & Adventure, Animation, Sci-Fi & Fantasy, Comedy",Japan,Japanese,decent
1.4614,207,2002,"Soap, Kids","Mexico, United States",Spanish,decent
15.4034,496,1997,"Animation, Kids, Comedy",United States,English,decent
13.528,2441,2021,"Crime, Drama, Mystery",France,French,decent
20.3096,1819,2015,"Family, Comedy, Animation, Kids",United States,English,decent
5.4474,1037,2020,"Drama, Comedy",United States,Spanish,decent
1.5901,271,2018,"Documentary, Crime",United States,English,decent
14.323,946,2014,"Action & Adventure, Animation, Sci-Fi & Fantasy",United States,English,decent
29.8521,1123,1987,Comedy,United States,English,decent
11.6175,272,2009,"Comedy, Drama",United States,English,decent
5.7357,204,2025,Drama,United States,English,decent
4.8656,272,2020,"Comedy, Animation",United States,English,decent
7.5512,442,2016,Soap,Brazil,Portuguese,decent
15.2832,440,2012,"Animation, Crime, Sci-Fi & Fantasy, Action & Adventure",Japan,Japanese,decent
5.1705,202,2011,"Action & Adventure, Animation, Sci-Fi & Fantasy, Kids",United States,English,decent
20.4139,481,2016,"Crime, Drama",United States,English,decent
4.7434,205,2015,"Animation, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
2.8162,320,2020,"Documentary, Drama, Mystery",United States,English,decent
6.8128,218,2015,Drama,France,English,decent
49.8775,1655,2002,"Drama, Mystery, Crime",United States,English,decent
29.4439,1265,2023,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
8.7384,1138,2020,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
2.9071,586,2010,Drama,Mexico,Spanish,decent
0.6588,2285,2008,Documentary,United States,English,decent
4.6337,241,2018,"Drama, Crime",United States,English,decent
2.4675,530,2019,"Animation, Comedy, Mystery",Japan,Japanese,decent
30.2133,275,2008,"Mystery, Drama",Canada,English,decent
11.3826,256,1988,"Family, Animation, Comedy, Kids",United States,English,decent
10.3006,490,2005,"Animation, Comedy, Action & Adventure, Family, Kids",United States,English,decent
2.1062,252,2016,"Drama, Soap, Comedy",United States,Spanish,decent
1.8475,1468,2015,Drama,Colombia,Spanish,decent
6.6381,213,2018,"Family, Drama",Turkey,Turkish,decent
5.5827,278,2001,"Animation, Drama, Action & Adventure",Japan,Japanese,decent
9.7007,292,2001,Comedy,Canada,English,decent
5.3262,206,1967,"Kids, Animation, Action & Adventure",United States,English,decent
2.3082,1330,2013,Drama,Mexico,Spanish,decent
4.6387,286,2017,"Drama, Soap, Action & Adventure, Mystery",Brazil,Portuguese,decent
6.2966,275,2013,"Action & Adventure, Animation, Drama, Mystery",Japan,Japanese,decent
1.8443,259,2022,"Comedy, Drama",Philippines,Tagalog,decent
2.4609,354,2019,"Drama, Mystery, Crime",United States,English,decent
7.2834,352,2017,"Animation, Comedy, Drama",Japan,Japanese,decent
10.0271,467,1999,"Sci-Fi & Fantasy, Drama",United States,English,decent
10.6956,1332,2019,"Crime, Drama, Sci-Fi & Fantasy",United States,English,decent
13.5263,836,2019,"Drama, Sci-Fi & Fantasy, War & Politics",United States,English,decent
34.6048,833,1993,"Comedy, Family",United States,English,decent
3.3398,419,2021,"Crime, Mystery, Drama",Spain,Spanish,decent
2.9047,363,2020,"Comedy, Action & Adventure, Drama",United States,English,decent
1.9516,238,2016,"Documentary, Drama, Action & Adventure",Colombia,Spanish,decent
6.6218,3120,1999,"Animation, Comedy, Family",United States,English,decent
10.2138,268,2015,"Comedy, Drama, Sci-Fi & Fantasy",United States,English,decent
7.7169,309,2013,"Drama, Soap",Mexico,Spanish,decent
6.0246,1233,2022,"Sci-Fi & Fantasy, Drama",United States,English,decent
5.9227,305,1999,"Animation, Comedy, Family, Kids",United States,English,decent
5.6207,1151,1975,"Animation, Kids, Family, Comedy",United States,English,decent
4.0726,735,2012,"Drama, Soap",Mexico,Spanish,decent
1.0609,2007,1996,"Animation, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
17.9424,724,2009,"Sci-Fi & Fantasy, Comedy, Action & Adventure, Drama",United States,English,decent
6.1178,259,2007,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy",Japan,Japanese,decent
9.7773,215,1989,"Comedy, Sci-Fi & Fantasy",United States,English,decent
13.1632,205,2008,Reality,United States,English,decent
12.052,1789,2010,"Soap, Drama",Mexico,Spanish,decent
3.8769,344,2019,"Animation, Sci-Fi & Fantasy, Drama",United States,English,decent
6.773,1024,2012,"Kids, Action & Adventure, Animation, Comedy, Family",United States,English,decent
14.1101,312,2012,"Western, Crime, Drama",United States,English,decent
2.3723,218,2007,"Comedy, Drama",Mexico,Spanish,decent
14.6785,1163,1986,"Family, Comedy, Drama",United States,English,decent
24.4273,1679,2018,"Action & Adventure, Drama",United States,English,decent
5.1579,855,2016,"Comedy, Sci-Fi & Fantasy, Crime",United States,English,decent
32.2938,598,1979,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy, Kids, Family",Japan,Japanese,decent
3.9908,340,2008,Comedy,Mexico,Spanish,decent
0.5749,227,1972,"Action & Adventure, Drama, Western, Sci-Fi & Fantasy",United States,English,decent
4.2767,271,2022,"Soap, Mystery",Colombia,Spanish,decent
2.8405,235,2022,"Sci-Fi & Fantasy, Drama",United States,English,decent
9.3544,220,2006,"Animation, Drama, Mystery",Japan,Japanese,decent
9.6542,251,2007,"Drama, Mystery, Crime",United States,English,decent
5.1394,724,1995,"Animation, Comedy, Family, Sci-Fi & Fantasy, Kids",United States,English,decent
13.1387,226,1995,"Drama, Sci-Fi & Fantasy",United States,English,decent
16.0657,990,2022,"Action & Adventure, Drama, War & Politics",United States,English,decent
7.9749,915,2013,"Drama, Crime",Ireland,English,decent
10.4334,283,1986,"Action & Adventure, Animation, Comedy, Kids",United States,English,decent
5.0429,423,2009,"Documentary, Comedy",United States,English,decent
5.2587,257,1972,"Animation, Mystery, Comedy, Kids, Family",United States,English,decent
8.445,643,2023,Drama,United Kingdom,English,decent
18.6209,350,2015,"Comedy, Drama",United States,English,decent
3.4804,618,2016,Drama,Italy,Italian,decent
10.0783,261,1996,"Crime, Drama, Mystery, Sci-Fi & Fantasy","Canada, United States",English,decent
10.1806,212,2010,"Action & Adventure, Animation, Drama, Mystery, Crime",Japan,Japanese,decent
11.5883,3264,2022,"Sci-Fi & Fantasy, Mystery, Action & Adventure",United States,English,decent
4.8234,389,2010,Drama,United States,English,decent
18.7112,848,1996,"Animation, Comedy, Sci-Fi & Fantasy",United States,English,decent
14.6165,1051,2005,Comedy,United States,English,decent
14.8904,1220,2009,"Crime, Drama",Colombia,Spanish,decent
12.6509,231,2025,"Comedy, Drama",United States,English,decent
13.2757,411,2022,"Drama, Crime",United States,English,decent
6.6892,213,2021,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
3.8908,479,2020,"Mystery, Drama",United States,English,decent
18.5205,1259,2014,"Crime, Drama",United States,English,decent
4.9448,309,2022,"Comedy, Action & Adventure, Drama",United States,English,decent
10.604,210,2010,"Drama, Crime",Canada,English,decent
8.9761,259,1996,"Kids, Comedy, Animation, Family",United States,English,decent
6.1392,321,2008,Drama,United States,English,decent
32.7615,2694,2013,"Comedy, Drama",United States,English,decent
21.1897,531,2005,"Comedy, Animation",United States,English,decent
6.955,798,2021,"Comedy, Family",United States,English,decent
1.8957,422,2020,"Drama, Crime, Soap",United States,Spanish,decent
6.3117,384,2015,Drama,Turkey,Turkish,decent
10.8737,235,2022,Drama,United States,English,decent
2.5469,629,2017,"Animation, Action & Adventure",China,Chinese,decent
10.5237,2132,2018,"Sci-Fi & Fantasy, Drama",United States,English,decent
14.9871,695,1987,"Animation, Mystery, Sci-Fi & Fantasy, Comedy, Kids",United States,English,decent
5.2954,241,2021,"Animation, Drama, Mystery",Japan,Japanese,decent
7.4375,237,2019,Drama,Colombia,Spanish,decent
1.9874,305,2020,Documentary,United States,English,decent
26.4493,418,2020,"Crime, Drama",United States,English,decent
18.2501,1163,2017,"Comedy, Animation",United States,English,decent
3.2076,400,2004,"Soap, Drama",Mexico,Spanish,decent
6.4906,385,2025,"Western, Drama, Action & Adventure",United States,English,decent
5.3665,242,2017,Drama,United States,English,decent
4.6997,740,2016,"Crime, Drama",United States,Spanish,decent
3.5209,278,2019,Drama,United States,English,decent
3.4457,1204,2020,"Mystery, Drama, Crime",United States,English,decent
12.8612,1122,2014,"Sci-Fi & Fantasy, Drama",United States,English,decent
4.6078,477,2008,Comedy,United Kingdom,English,decent
18.3805,220,2021,"Crime, Drama",United States,English,decent
6.5701,200,2003,"Animation, Comedy, Drama, Kids",United States,English,decent
3.6773,657,2021,"Drama, Sci-Fi & Fantasy, Mystery",South Korea,Korean,decent
6.6734,883,2019,"Drama, Mystery, Sci-Fi & Fantasy",United States,English,decent
12.1792,2062,2003,Drama,United States,Spanish,decent
1.8622,261,2008,Drama,Japan,Japanese,decent
6.037,462,2003,"Sci-Fi & Fantasy, Drama, Comedy",United States,English,decent
100.5872,3415,2013,"Drama, Crime, Mystery",United States,English,decent
24.7265,1213,2007,"Comedy, Drama",United States,English,decent
23.4258,5083,2015,"Action & Adventure, Drama",United States,English,decent
4.6475,315,2023,"Drama, Crime, Mystery",United States,English,decent
4.63,200,2016,"Animation, Crime, Drama",Japan,Japanese,decent
12.9448,839,2004,"Drama, Soap",United States,English,decent
77.089,1325,2000,"Crime, Drama, Mystery",United States,English,decent
6.3592,407,2013,"Comedy, Kids, Family",United States,English,decent
3.7575,217,2009,Comedy,United States,English,decent
10.7057,355,1996,"Animation, Action & Adventure, Sci-Fi & Fantasy, Kids",United States,English,decent
11.2261,268,2007,"Kids, Animation",United Kingdom,English,decent
6.3342,263,2024,Drama,"United Kingdom, United States",English,decent
1.5441,239,2020,"Soap, Drama",Mexico,Spanish,decent
18.1255,287,1974,Comedy,United States,English,decent
5.5363,1250,2021,"Comedy, Drama",Mexico,Spanish,decent
18.1277,1704,2018,"Sci-Fi & Fantasy, Mystery, Drama",United States,English,decent
3.8231,274,2018,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy",Japan,Japanese,decent
20.8794,2313,2021,"Sci-Fi & Fantasy, Drama",United States,English,decent
7.439,1514,2019,"Drama, Crime, Sci-Fi & Fantasy, Mystery",United States,English,decent
13.4297,3657,2012,"Crime, Drama",Colombia,Spanish,decent
1.3264,421,2021,Documentary,United States,English,decent
6.5265,518,2006,"Animation, Comedy, Kids, Family",Mexico,Spanish,decent
21.0536,496,1991,"Animation, Sci-Fi & Fantasy, Comedy, Kids, Family","Canada, United States",English,decent
14.6123,1457,2020,"Drama, Comedy",United States,English,decent
24.3086,1303,2017,"Drama, Comedy, Sci-Fi & Fantasy",United States,English,decent
10.4918,218,2012,Comedy,United States,English,decent
125.8669,2415,2003,"Crime, Drama, Action & Adventure",United States,English,decent
6.8142,369,2006,"Animation, Sci-Fi & Fantasy, Mystery",Japan,Japanese,decent
3.3015,286,2023,Sci-Fi & Fantasy,United Kingdom,English,decent
30.8604,1233,2021,"Comedy, Drama, Mystery",United States,English,decent
2.7465,226,2020,"Comedy, Drama",United States,English,decent
5.7681,220,1980,"Action & Adventure, Drama, War & Politics",United States,English,decent
12.3323,451,2024,"Drama, Crime",United States,English,decent
4.0134,388,2009,"Drama, Family, Soap",Mexico,Spanish,decent
22.2654,1978,2008,"Sci-Fi & Fantasy, Drama, Mystery",United States,English,decent
11.2056,234,2013,"Animation, Kids, Comedy, Drama",United States,English,decent
11.8093,680,2005,"Comedy, Family, Kids",United States,English,decent
8.4191,8733,2021,"Action & Adventure, Drama",United States,English,decent
4.2197,289,2018,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
17.3845,456,1993,"Western, Drama",United States,English,decent
9.0698,953,2009,"Sci-Fi & Fantasy, Drama, Comedy",United Kingdom,English,decent
1.8542,536,2008,"Comedy, Drama, Sci-Fi & Fantasy",United States,English,decent
16.5789,393,2020,"Sci-Fi & Fantasy, Animation, Comedy",United States,English,decent
3.0346,238,2003,"Drama, Sci-Fi & Fantasy",United States,English,decent
9.4441,789,2015,"Action & Adventure, Drama",United States,English,decent
39.7016,1737,2012,"Drama, Mystery, Crime",United States,English,decent
3.5731,553,2019,"Drama, Mystery, Crime",Spain,Spanish,decent
14.7666,1389,2014,"Drama, Action & Adventure",United States,English,decent
40.5514,728,1991,"Family, Animation, Kids, Comedy",United States,English,decent
2.5327,212,2022,Drama,United States,English,decent
4.015,246,2007,"Animation, Sci-Fi & Fantasy, Action & Adventure",Japan,Japanese,decent
2.8693,556,2019,Mystery,France,French,decent
4.0223,280,2022,"Action & Adventure, Sci-Fi & Fantasy, Drama",United States,English,decent
9.5365,1529,2017,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
9.933,256,2016,"Kids, Animation",United States,English,decent
4.4708,316,2007,"Drama, Soap",Mexico,Spanish,decent
14.6286,456,1995,"Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
5.208,1061,2002,"Comedy, Family",Mexico,Spanish,decent
17.4178,1154,2016,"Action & Adventure, Drama, Sci-Fi & Fantasy",United States,English,decent
11.8075,275,2008,"Animation, Action & Adventure",United States,English,decent
6.1724,1015,2024,Drama,United Kingdom,English,decent
37.0181,3584,2014,"Drama, Crime, Sci-Fi & Fantasy",United States,English,decent
4.5478,236,2021,Drama,United Kingdom,English,decent
1.5979,279,2019,Drama,Colombia,Spanish,decent
2.9727,865,2021,"Animation, Drama, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
21.2007,316,2018,"Action & Adventure, Drama, Crime",United States,English,decent
4.8208,325,2018,"Drama, Comedy",United States,English,decent
1.6976,271,2009,"Documentary, War & Politics",United Kingdom,English,decent
3.9462,256,2000,"Sci-Fi & Fantasy, Comedy, Family, Mystery",United States,English,decent
7.9168,203,2006,"Animation, Comedy",United States,English,decent
3.3505,1197,2021,"Drama, Crime, Mystery",Mexico,Spanish,decent
2.8589,284,2020,Drama,Italy,Italian,decent
5.0152,420,2012,"Animation, Family",United States,English,decent
13.8908,1654,2015,"Drama, Sci-Fi & Fantasy",United States,English,decent
1.4602,605,2019,"Crime, Documentary",United Kingdom,English,decent
6.8468,290,2010,"Family, Kids, Comedy, Drama",United States,English,decent
11.3908,452,2016,"Crime, Drama",United States,English,decent
13.0054,1735,2016,"Drama, Crime",Mexico,Spanish,decent
35.9976,639,2009,Drama,United States,English,decent
4.5137,430,2018,"Action & Adventure, Drama",Mexico,Spanish,decent
6.3535,616,2013,"Comedy, Sci-Fi & Fantasy, Drama, Action & Adventure",Australia,English,decent
6.4888,295,2003,"Animation, Action & Adventure, Comedy",Japan,Japanese,decent
15.8361,468,1984,"Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
1.917,232,2012,"Drama, Crime",Colombia,Spanish,decent
3.8675,414,2008,Drama,Mexico,Spanish,decent
13.8405,408,2008,"Drama, Comedy, Action & Adventure, Crime",United States,English,decent
8.6562,278,2025,"Crime, Drama",United States,English,decent
7.3229,247,2025,Comedy,United States,English,decent
6.3313,491,2017,"Crime, Mystery",United States,English,decent
3.5162,209,2013,"Animation, Comedy, Sci-Fi & Fantasy",Japan,Japanese,decent
4.6996,497,2005,"Comedy, Drama, Mystery, Sci-Fi & Fantasy","Colombia, United States",Spanish,decent
34.0344,363,2001,Drama,United States,English,decent
51.0981,2414,2011,"Drama, War & Politics, Crime",United States,English,decent
6.7236,447,2011,"Action & Adventure, Animation, Drama, Mystery",Japan,Japanese,decent
9.2209,437,2010,Comedy,United States,English,decent
8.848,237,2007,"Animation, Action & Adventure, Sci-Fi & Fantasy, Mystery",Japan,Japanese,decent
5.9809,444,2021,"Drama, Mystery, Crime",United States,English,decent
5.7716,442,2017,Drama,Turkey,Turkish,decent
6.1947,1311,2020,"Mystery, Drama",United States,English,decent
7.8677,240,2020,"Drama, Crime",United States,English,decent
25.3696,1058,2001,"Animation, Comedy, Sci-Fi & Fantasy, Kids","Canada, United States",English,decent
3.8723,434,1998,"Drama, Soap",Mexico,Spanish,decent
3.0121,460,2019,"Drama, Sci-Fi & Fantasy",United States,English,decent
26.8959,707,2009,Comedy,United States,English,decent
7.42,587,2023,"Drama, Action & Adventure, Crime",Spain,Spanish,decent
2.846,246,2019,Mystery,United States,English,decent
1.4441,627,2009,"Drama, Comedy, Family",Mexico,Spanish,decent
2.083,218,2015,Drama,Mexico,Spanish,decent
61.9436,3235,2005,"Action & Adventure, Drama, Sci-Fi & Fantasy",United Kingdom,English,decent
3.8416,430,2011,"Comedy, Drama, Mystery",United States,English,decent
3.9221,456,1990,"Family, Animation, Kids",United States,English,decent
13.6633,447,2011,"Action & Adventure, Drama, Western",United States,English,decent
4.9138,448,2019,Drama,United States,English,decent
2.3268,200,2023,Comedy,United States,English,decent
7.2537,386,2017,"Drama, Crime",United States,English,decent
11.9913,3101,2018,"Animation, Action & Adventure, Sci-Fi & Fantasy",Japan,Japanese,decent
7.6022,503,2011,"Drama, Crime",United States,English,decent
18.4726,292,1966,"Action & Adventure, Crime, Drama",United States,English,decent
4.3385,228,2016,Drama,United Kingdom,English,decent
2.3508,335,2012,"Drama, War & Politics",Brazil,Portuguese,decent
5.7512,5147,2019,"Drama, Crime",United States,English,decent
13.621,668,2013,"Action & Adventure, Animation, Sci-Fi & Fantasy",United States,English,decent
12.3349,523,1989,"Animation, Comedy, Kids, Family, Action & Adventure",United States,English,decent
27.6121,629,1982,Comedy,United States,English,decent
3.611,268,2022,"Animation, Comedy, Family",United States,English,decent
2.9294,455,2020,"Mystery, Drama",United States,English,decent
13.2301,4396,2017,"Drama, Mystery",United States,English,decent
4.8917,276,2013,"Crime, Drama",United States,English,decent
4.1203,642,2015,"Mystery, Drama",United Kingdom,English,decent
10.8405,1010,2016,"Crime, Drama",United States,English,decent
4.1616,281,1988,"Animation, Mystery, Comedy, Family, Kids",United States,English,decent
16.0175,809,2011,"Drama, Mystery",United States,English,decent
13.7745,206,2002,"Drama, Family",United States,English,decent
22.1453,1076,1987,"Comedy, Family",United States,English,decent
2.8502,329,2019,"Drama, War & Politics, Sci-Fi & Fantasy",United Kingdom,English,decent
4.029,297,2018,Drama,United States,English,decent
19.673,444,2016,"Crime, Drama",United States,English,decent
10.6453,806,2016,"Drama, Sci-Fi & Fantasy",Canada,English,decent
1.7807,237,2020,"Sci-Fi & Fantasy, Drama",Italy,Italian,decent
13.3603,286,2017,Drama,United States,English,decent
2.6142,287,2014,Drama,United States,English,decent
3.3299,255,2020,Drama,United States,English,decent
6.6631,715,2023,"Mystery, Drama",United States,English,decent
0.7824,258,2006,Drama,Colombia,Spanish,decent
2.1651,416,2020,Drama,Colombia,Spanish,decent
14.7713,367,1985,Comedy,United States,English,decent
21.868,889,2001,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
4.3867,304,2008,"Mystery, Drama, Crime",Mexico,Spanish,decent
20.6219,2878,2016,"Action & Adventure, Crime, Drama, Mystery","Colombia, United States",Spanish,decent
0.6322,368,2020,"Drama, Documentary",Puerto Rico,Spanish,decent
9.7345,531,2018,"Crime, Action & Adventure","Mexico, United States",Spanish,decent
19.5762,344,2007,Drama,United States,English,decent
14.2832,373,2023,"Drama, War & Politics",United States,English,decent
4.0848,200,2016,"Animation, Comedy",Japan,Japanese,decent
10.7325,229,2000,"Animation, Comedy",United States,English,decent
3.532,204,2023,"Drama, Sci-Fi & Fantasy, Action & Adventure",Japan,Japanese,decent
3.3536,223,2013,"Comedy, Drama",United Kingdom,English,decent
2.268,385,1994,"Drama, Family, Reality",Colombia,Spanish,decent
4.5708,588,2008,"Action & Adventure, Drama",Colombia,Spanish,decent
15.1689,486,2010,"Drama, Sci-Fi & Fantasy, Mystery","Canada, United States",English,decent
4.633,210,1985,"Action & Adventure, Animation, Sci-Fi & Fantasy, Kids",United States,English,decent
4.801,460,2011,"Action & Adventure, Animation, Sci-Fi & Fantasy",Japan,Japanese,decent
3.5262,350,2022,"Crime, Drama, Mystery",United States,English,decent
30.5889,412,1984,"Mystery, Crime, Drama",United States,English,decent
3.2113,382,2020,Drama,United States,English,decent
4.8713,212,2020,Drama,Colombia,Spanish,decent
5.1334,1094,2021,"Mystery, Drama",United States,English,decent
4.2634,259,2007,"Animation, Comedy, Family",Canada,English,decent
17.2858,533,2002,"Animation, Action & Adventure, Comedy, Kids",United States,English,decent
13.2469,1403,2019,"Sci-Fi & Fantasy, Drama",United States,English,decent
5.3226,670,2013,Drama,United States,English,decent
8.994,850,2019,"Drama, Mystery",United States,English,decent
2.5523,259,2019,"Drama, Sci-Fi & Fantasy",Norway,Norwegian,decent
19.4591,959,1998,"Action & Adventure, Animation, Comedy, Kids, Family",United States,English,decent
12.8522,322,2013,Drama,United States,English,decent
9.0441,241,2022,"Animation, Action & Adventure, Comedy, Kids",United States,English,decent
17.7762,321,2017,Drama,United States,English,decent
16.0899,742,2015,Comedy,United States,English,decent
8.1979,1907,2015,"Drama, Sci-Fi & Fantasy",United States,English,decent
38.4128,1210,2009,"Action & Adventure, Drama, Crime, Mystery",United States,English,decent
24.2045,1369,1982,"Action & Adventure, Drama, Sci-Fi & Fantasy, Crime",United States,English,decent
11.4663,478,2000,"Action & Adventure, Drama",United States,English,decent
13.4325,376,1985,"Comedy, Drama, Mystery, Crime",United States,English,decent
23.9404,824,2002,"Reality, Talk",United Kingdom,English,decent
7.1922,1276,2016,"Sci-Fi & Fantasy, Mystery, Drama",United States,English,decent
12.6302,1392,2015,"Sci-Fi & Fantasy, Drama",United States,English,decent
9.4598,616,2020,"Animation, Sci-Fi & Fantasy, Action & Adventure, Kids",Japan,Japanese,decent
19.2437,1337,1995,"Drama, Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
5.3721,221,2020,"Comedy, Drama",United States,English,decent
8.1235,660,2018,"Drama, Crime, Mystery",United States,English,decent
8.2997,1626,2017,"Drama, Crime",United States,Spanish,decent
9.653,1764,2018,"Sci-Fi & Fantasy, Action & Adventure, Drama",United States,English,decent
5.5558,358,1961,"Animation, Comedy, Kids",United States,English,decent
6.7475,421,2025,"Drama, Action & Adventure, Sci-Fi & Fantasy",Argentina,Spanish,decent
8.0954,2833,2021,"Action & Adventure, Sci-Fi & Fantasy",United States,English,decent
2.9978,578,2019,"Drama, Sci-Fi & Fantasy",United States,English,decent
4.278,885,2021,"Drama, Mystery",Spain,Spanish,decent
1.3089,277,2017,"Soap, Drama",Mexico,Spanish,decent
30.8118,458,1959,"Western, Action & Adventure, Drama, Family",United States,English,decent
10.1854,1692,2020,"Sci-Fi & Fantasy, Drama",United States,English,decent
3.6993,547,2021,Drama,Jordan,Arabic,decent
7.0099,1286,2008,"Action & Adventure, Drama, Crime",Colombia,Spanish,decent
6.3691,245,2022,"Drama, Crime",United Kingdom,English,decent
42.5534,223,2024,"Drama, Crime",United States,English,decent
7.7592,255,2022,Drama,Mexico,Spanish,decent
4.2874,533,2021,"Action & Adventure, Crime, Drama",Spain,Spanish,decent
3.3731,299,2010,Drama,Mexico,Spanish,decent
3.739,270,2023,Drama,United States,English,decent
8.0188,249,2022,"Animation, Drama, Sci-Fi & Fantasy, Mystery",Japan,Japanese,decent
3.005,242,1999,"Animation, Action & Adventure, Sci-Fi & Fantasy, Kids",United States,English,decent
7.5506,289,2020,Drama,Israel,Hebrew,decent
9.0806,1480,2017,"Action & Adventure, Sci-Fi & Fantasy, Drama",United States,English,decent
5.1346,1409,2022,"Mystery, Drama",Germany,German,decent
3.7638,208,1988,"Drama, Action & Adventure, Crime",United States,English,decent
